NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_has_oa_path	embargo	embargo_published_version	embargo_accepted_version	sherpa_oa_green	additional_oa_fee	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_uri	sherpa_created	sherpa_last_modified	sherpa_id	DOAJ_pissn	ISSN_old	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ_license	DOAJ_author_holds_copyright_without_restrictions	DOAJ_last_updated	DOAJ_APC	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_sherpa_and_not_doaj_or_not_oa	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables	lenght_years_pubmed	DOIs_ratio
0412072	Stomatologii︠a︡	Stomatologiia (Mosk)	Russia (Federation)	Moskva	RIA Media Sphera	1937		Bimonthly,	2309-5318	0039-1735	0039-1735	rus	N	1965.0	Y	N	IM		Y	2309-5318																																																yes	1945.0	2022.0	10118.0	133.0	90.0	879.0	1.0	77.0	0.08687487645779798
101248498	Stomatologija	Stomatologija	Lithuania	Kaunas, Lithuania	Aušra	1999		Quarterly	1822-301X	1392-8589	1392-8589	eng	N	2005.0	Y	Y	IM	http://www.sbdmj.com/	Y	1822-301X																																																yes	2005.0	2022.0	369.0	20.0	4.0	0.0	1.0	17.0	0.0
9214582	Studies in health technology and informatics	Stud Health Technol Inform	Netherlands	Amsterdam ; Washington, DC	IOS Press	1991		Irregular	1879-8365	0926-9630	0926-9630	eng	N	1991.0	Y	Y	T	http://www.ebooks.iospress.nl/bookseries/studies-in-health-technology-and-informatics	Y	1879-8365																																																yes	1991.0	2022.0	17880.0	705.0	1113.0	3307.0	1.0	31.0	0.1849552572706935
0316571	Sub-cellular biochemistry	Subcell Biochem	United States	New York	Springer	1971		Irregular,		0306-0225	0306-0225	eng	N	1973.0	Y	N	IM		Y	0306-0225																																																yes	1973.0	2022.0	1547.0	39.0	46.0	1414.0	1.0	49.0	0.9140271493212669
0404546	Sudebno-meditsinskaia ekspertiza	Sud Med Ekspert	Russia (Federation)	Moskva	Media Sfera	1958		Bimonthly,	2309-5326	0039-4521	0039-4521	rus	N	1965.0	Y	N	IM		Y	2309-5326																																																yes	1962.0	2022.0	4917.0	80.0	83.0	656.0	1.0	60.0	0.13341468375025423
7608054	Suicide & life-threatening behavior	Suicide Life Threat Behav	England	Chichester	Wiley-Blackwell	1976		Six no. a year,	1943-278X	0363-0234	0363-0234	eng	N	1976.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1943-278X	Y	1943-278X																																																yes	1976.0	2022.0	2324.0	118.0	119.0	1806.0	1.0	46.0	0.7771084337349398
9604509	Surgical technology international	Surg Technol Int	United States	San Francisco, CA	Universal Medical Press	1991		Two no. a year,		1090-3941	1090-3941	eng	N	2002.0	Y	N	IM		Y	1090-3941																																																yes	1991.0	2022.0	2041.0	116.0	104.0	110.0	1.0	31.0	0.05389514943655071
101624119	Swiss dental journal	Swiss Dent J	Switzerland	Bern	Schweizerische Zahnärzte-Gesellschaft	2014		Eleven no. a year	2296-6501	2296-6498	2296-6498	eng	Y	2014.0	Y	N	IM		Y	2296-6501																																																yes	2014.0	2022.0	356.0	45.0	35.0	0.0	1.0	8.0	0.0
8214622	Texas Heart Institute journal	Tex Heart Inst J	United States	Houston, TX	published in the Cardiovascular Surgical Research Laboratories, Texas Heart Institute	1982		Bimonthly,	1526-6702	0730-2347	0730-2347	eng	N	1993.0	Y	Y	IM	http://www.thij.org/loi/thij	Y	1526-6702																																																yes	1982.0	2022.0	4081.0	57.0	107.0	987.0	1.0	40.0	0.241852487135506
0051012	Texas medicine	Tex Med	United States	Austin	Texas Medical Assn.	1966		Monthly	1938-3223	0040-4470	0040-4470	eng	N	1965.0	Y	Y	IM	http://www.texmed.org/Template.aspx?id=552	Y	1938-3223																																																yes	1965.0	2021.0	5615.0	50.0	0.0	0.0	1.0	56.0	0.0
9104317	Thyroid : official journal of the American Thyroid Association	Thyroid	United States	New York, NY	Mary Ann Liebert Publishers	1990		28 issues per year,	1557-9077	1050-7256	1050-7256	eng	N	1990.0	Y	Y	IM	http://online.liebertpub.com/loi/thy	Y	1557-9077																																																yes	1990.0	2022.0	5766.0	203.0	212.0	5735.0	1.0	32.0	0.9946236559139785
8210346	Tijdschrift voor gerontologie en geriatrie	Tijdschr Gerontol Geriatr	Netherlands	Utrecht	Vilans	1982		Bimonthly	1875-6832	0167-9228	0167-9228	dut	N	1982.0	Y	N	IM		Y	1875-6832																																																yes	1982.0	2022.0	1544.0	21.0	20.0	675.0	1.0	40.0	0.4371761658031088
0423731	Tijdschrift voor psychiatrie	Tijdschr Psychiatr	Netherlands	Utrecht	Uitgeverij De Tijdstroom	1972		Ten no. a year		0303-7339	0303-7339	dut	N	2006.0	Y	Y	IM	http://www.tijdschriftvoorpsychiatrie.nl/	Y	0303-7339																																																yes	2006.0	2022.0	2035.0	143.0	104.0	0.0	1.0	16.0	0.0
0417355	The Tohoku journal of experimental medicine	Tohoku J Exp Med	Japan	Sendai	Tohoku University Medical Library	1920		Monthly	1349-3329	0040-8727	0040-8727	eng	N	1965.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/tjem	Y	1349-3329																																																yes	1950.0	2022.0	8854.0	108.0	130.0	8617.0	1.0	72.0	0.9732324373164671
7704186	The Tokai journal of experimental and clinical medicine	Tokai J Exp Clin Med	Japan	Tokyo	Tokai University School Of Medicine	1976		Bimonthly	2185-2243	0385-0005	0385-0005	eng	N	1980.0	Y	Y	IM	http://mj-med-u-tokai.com/	Y	2185-2243																																																yes	1980.0	2022.0	1756.0	30.0	43.0	0.0	1.0	42.0	0.0
101560274	Topics in antiviral medicine	Top Antivir Med	United States	San Francisco	International Antiviral Society-USA	2011		Four to six times per year	2161-5853	2161-5861	2161-5853	eng	Y	2011.0	Y	Y	IM	https://www.iasusa.org/activities/topics-in-antiviral-medicine/current-issues/	Y	2161-5853																																																yes	2011.0	2022.0	205.0	11.0	16.0	0.0	1.0	11.0	0.0
101691301	Topics in current chemistry (Cham)	Top Curr Chem (Cham)	Switzerland	Cham	Springer	2016		Bimonthly	2364-8961	2365-0869	2364-8961	eng	Y	2016.0	Y	Y	IM	https://link.springer.com/journal/41061	Y	2364-8961																																																yes	2016.0	2022.0	407.0	50.0	49.0	407.0	1.0	6.0	1.0
7507559	Transactions of the American Clinical and Climatological Association	Trans Am Clin Climatol Assoc	United States	Baltimore, MD	American Clinical And Climatological Association	1933		Annual		0065-7778	0065-7778	eng	N	1965.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/323/	Y	0065-7778																																																yes	1933.0	2022.0	2143.0	0.0	57.0	3.0	1.0	89.0	0.0013999066728884741
7610674	Trends in biochemical sciences	Trends Biochem Sci	England	Cambridge (Eng)	Elsevier Trends Journals	1976		Monthly		0968-0004	0968-0004	eng	N	1988.0	Y	Y	IM	https://www.sciencedirect.com/journal/trends-in-biochemical-sciences	Y	0968-0004																																																yes	1982.0	2022.0	3981.0	105.0	137.0	3868.0	1.0	40.0	0.9716151720673197
8507086	Tropical biomedicine	Trop Biomed	Malaysia	Kuala Lumpur	Malaysian Society of Parasitology and Tropical Medicine	1984		Semiannual	2521-9855	0127-5720	0127-5720	eng	N	2005.0	Y	Y	IM	http://msptm.org/tropical-biomedicine-journal/	Y	2521-9855																																																yes	2004.0	2022.0	1462.0	105.0	60.0	224.0	1.0	18.0	0.15321477428180574
0417364	Tüberküloz ve toraks	Tuberk Toraks	Turkey	Ankara	İstiklâl Matbaacılık ve Gazetecilik Koll. Ort.	1953		Quarterly,		0494-1373	0494-1373	tur	N	2003.0	Y	Y	IM	http://www.tuberktoraks.org/journal_issue_index.aspx?menu_id=Menu06	Y	0494-1373																																																yes	2003.0	2022.0	1215.0	78.0	43.0	623.0	1.0	19.0	0.5127572016460905
0413766	La Tunisie médicale	Tunis Med	Tunisia	Tunis	Societe Tunisienne Des Sciences Medicales	1929		Monthly	2724-7031	0041-4131	0041-4131	fre	N	1965.0	Y	Y	IM	http://www.latunisiemedicale.com/?Codelang=en	Y	2724-7031																																																yes	1949.0	2022.0	7704.0	136.0	69.0	0.0	1.0	73.0	0.0
9441758	Turkish journal of medical sciences	Turk J Med Sci	Turkey	Ankara	Scientific and Technical Research Council of Turkey	1994		Bimonthly,	1303-6165	1300-0144	1300-0144	eng	N	2014.0	Y	Y	IM	http://journals.tubitak.gov.tr/medical/index.htm	Y	1303-6165																																																yes	2014.0	2022.0	2339.0	435.0	207.0	2236.0	1.0	8.0	0.9559640872167593
101686048	Turkish journal of ophthalmology	Turk J Ophthalmol	Turkey	Fındıkzade-İstanbul, Türkiye	Galenos Yayınevi	2015		Bimonthly	2149-8709	2149-8695	2149-8709	eng	N	2018.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/3098/	Y	2149-8709																																																yes	2015.0	2022.0	510.0	73.0	61.0	510.0	1.0	7.0	1.0
0417505	The Turkish journal of pediatrics	Turk J Pediatr	Turkey	Ankara	Hacettepe Medical Center	1958		Four no. a year	2791-6421	0041-4301	0041-4301	eng	N	1964.0	Y	Y	IM	http://www.turkishjournalpediatrics.org/?journalAll=1	Y	2791-6421																																																yes	1963.0	2022.0	4000.0	139.0	118.0	951.0	1.0	59.0	0.23775
9426239	Türk Kardiyoloji Derneği arşivi : Türk Kardiyoloji Derneğinin yayın organıdır	Turk Kardiyol Dern Ars	Turkey	İstanbul, Turkey	AVES Publishing	1972		Monthly,	1308-4488	1016-5169	1016-5169	eng	N	2008.0	Y	Y	IM	http://www.archivestsc.com/	Y	1308-4488																																																yes	2008.0	2022.0	2368.0	120.0	108.0	1789.0	1.0	14.0	0.7554898648648649
9423821	Turkish neurosurgery	Turk Neurosurg	Turkey	Ankara, Turkey	Turkish Neurosurgi[c]al Society	1989		Six no. a year,		1019-5149	1019-5149	eng	N	2007.0	Y	Y	IM	http://www.turkishneurosurgery.org.tr/	Y	1019-5149																																																yes	2007.0	2022.0	2233.0	175.0	164.0	1936.0	1.0	15.0	0.8669950738916257
9425936	Türk psikiyatri dergisi = Turkish journal of psychiatry	Turk Psikiyatri Derg	Turkey	Ankara	Türkiye Sinir ve Ruh Sağliği Derneği	1990		Quarterly	2651-3463	1300-2163	1300-2163	tur	N	2003.0	Y	Y	IM	http://www.turkpsikiyatri.com/en/default.aspx?modul=archive	Y	2651-3463																																																yes	2002.0	2022.0	871.0	59.0	31.0	124.0	1.0	20.0	0.1423650975889782
0141730	Ugeskrift for laeger	Ugeskr Laeger	Denmark	Copenhagen	Den Alm Danske Laegerforening	1839		Weekly	1603-6824	0041-5782	0041-5782	dan	N	1965.0	Y	Y	IM	http://www.ugeskriftet.dk	Y	1603-6824																																																yes	1945.0	2022.0	43386.0	333.0	299.0	1.0	1.0	77.0	2.3048909786567094e-05
0417475	Uirusu	Uirusu	Japan	Kyoto	Society Of Japanese Virologists	1958		Semiannual		0042-6857	0042-6857	jpn	N	1972.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/jsv	Y	0042-6857																																																yes	1972.0	2021.0	989.0	11.0	0.0	756.0	1.0	49.0	0.7644084934277048
101274231	Ulusal travma ve acil cerrahi dergisi = Turkish journal of trauma & emergency surgery : TJTES	Ulus Travma Acil Cerrahi Derg	Turkey	[Istanbul]	Ulusal Travma ve Acil Cerrahi Derneği	2003		Quarterly		1306-696X		eng	Y	2003.0	Y	Y	IM	http://www.tjtes.org/eng/jvi.aspx	Y	1306-696X																																																yes	2003.0	2022.0	2044.0	113.0	265.0	1406.0	1.0	19.0	0.687866927592955
9312954	Undersea & hyperbaric medicine : journal of the Undersea and Hyperbaric Medical Society, Inc	Undersea Hyperb Med	United States	Bethesda, Md.	Undersea and Hyperbaric Medical Society	1993		Bimonthly,		1066-2936	1066-2936	eng	N	1993.0	Y	Y	IM	https://www.uhms.org/publications/uhm-journal/download-uhm-journal-pdfs.html?jYh7AuP8	Y	1066-2936																																																yes	1993.0	2022.0	1476.0	51.0	46.0	55.0	1.0	29.0	0.03726287262872629
9918384886306676	Unfallchirurgie (Heidelberg, Germany)	Unfallchirurgie (Heidelb)	Germany	[Heidelberg, Germany]	Springer Medizin	2022		Monthly	2731-703X	2731-7021	2731-7021	ger	Y	2022.0	Y	Y	IM	https://link.springer.com/journal/113/volumes-and-issues	Y	2731-703X																																																yes	2022.0	2022.0	112.0	0.0	112.0	112.0	1.0	0.0	1.0
9918452588006676	Urogynecology (Hagerstown, Md.)	Urogynecology (Hagerstown)	United States	Hagerstown, Maryland	Wolters Kluwer Health, Inc	2022		Monthly	2771-1897		2771-1897	eng	Y	2022.0	Y	Y	IM	https://journals.lww.com/fpmrs	Y	2771-1897																																																yes	2022.0	2022.0	62.0	0.0	62.0	62.0	1.0	0.0	1.0
9918384886606676	Urologie (Heidelberg, Germany)	Urologie	Germany	[Heidelberg, Germany]	Springer Medizin	2022		Monthly	2731-7072	2731-7064	2731-7064	ger	Y	2022.0	Y	Y	IM	https://link.springer.com/journal/120	Y	2731-7072																																																yes	2022.0	2022.0	164.0	0.0	164.0	164.0	1.0	0.0	1.0
100900900	Urologii︠a︡ (Moscow, Russia : 1999)	Urologiia	Russia (Federation)	Moskva	Medit︠s︡ina	1999		Bimonthly		1728-2985	1728-2985	rus	Y	1999.0	Y	N	IM		Y	1728-2985																																																yes	1999.0	2022.0	2960.0	143.0	92.0	100.0	1.0	23.0	0.033783783783783786
0366151	Urology	Urology	United States	New York	Elsevier Science	1973		Monthly	1527-9995	0090-4295	0090-4295	eng	N	1973.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00904295	Y	1527-9995																																																yes	1973.0	2022.0	27462.0	870.0	848.0	27078.0	1.0	49.0	0.9860170417303911
0317051	VASA. Zeitschrift für Gefässkrankheiten	Vasa	Switzerland	Bern	Hogrefe AG	1972		Six no. a year,	1664-2872	0301-1526	0301-1526	eng	N	1972.0	Y	N	IM		Y	1664-2872																																																yes	1972.0	2022.0	3218.0	78.0	67.0	1533.0	1.0	50.0	0.47638284648850215
9440528	Vertex (Buenos Aires, Argentina)	Vertex	Argentina	[Buenos Aires?]	Polemos	1990		Quarterly		0327-6139	0327-6139	spa	N	2001.0	Y	N	IM		Y	0327-6139																																																yes	2001.0	2022.0	1232.0	32.0	26.0	34.0	1.0	21.0	0.027597402597402596
0415216	Vestnik oftalmologii	Vestn Oftalmol	Russia (Federation)	Moskva	Media Sfera	1937		Bimonthly,	2309-1282	0042-465X	0042-465X	rus	N	1965.0	Y	N	IM		Y	2309-1282																																																yes	1945.0	2022.0	8815.0	140.0	110.0	993.0	1.0	77.0	0.11264889393079977
0416577	Vestnik otorinolaringologii	Vestn Otorinolaringol	Russia (Federation)	Moskva	Media Sfera	1936		Bimonthly	2309-1274	0042-4668	0042-4668	rus	N	1965.0	Y	N	IM		Y	2309-1274																																																yes	1945.0	2022.0	10655.0	123.0	85.0	937.0	1.0	77.0	0.08793993430314406
0110674	Virology	Virology	United States	New York	Academic Press.	1955		Twenty six no. a year	1096-0341	0042-6822	0042-6822	eng	N	1964.0	Y	Y	IM	https://www.sciencedirect.com/journal/virology	Y	1096-0341																																																yes	1955.0	2022.0	27005.0	191.0	170.0	26843.0	1.0	67.0	0.9940011109053879
0417402	Vision research	Vision Res	England	Kidlington, Oxford	Elsevier Science Ltd.	1961		Twenty-eight no a year,	1878-5646	0042-6989	0042-6989	eng	N	1964.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00426989	Y	1878-5646																																																yes	1963.0	2022.0	12890.0	139.0	107.0	12828.0	1.0	59.0	0.9951900698215671
0414006	Vital and health statistics. Ser. 1, Programs and collection procedures	Vital Health Stat 1	United States	Hyattsville, Md.	U.S. National Center for Health Statistics	1963		Irregular	2332-8401	0083-2014	0083-2014	eng	N	1965.0	Y	Y	IM	http://www.cdc.gov/nchs/products/pubs/pubd/series/sr01/ser1.htm	Y	2332-8401																																																yes	1963.0	2022.0	138.0	3.0	7.0	1.0	1.0	59.0	0.007246376811594203
0330122	Vital and health statistics. Series 2, Data evaluation and methods research	Vital Health Stat 2	United States	Hyattsville, Md.	U.S. National Center for Health Statistics	1963		Irregular	2333-0872	0083-2057	0083-2057	eng	N	1977.0	Y	Y	IM	http://www.cdc.gov/nchs/products/series/series02.htm	Y	2333-0872																																																yes	1965.0	2021.0	185.0	1.0	0.0	9.0	1.0	56.0	0.04864864864864865
8405154	Vital & health statistics. Series 3, Analytical and epidemiological studies	Vital Health Stat 3	United States	Hyattsville, Md.	U.S. Dept. of Health and Human Services, Public Health Service, National Center for Health Statistics	1983		Irregular	2333-2433	0886-4691	0886-4691	eng	N	1989.0	Y	N	IM		Y	2333-2433																																																yes	1972.0	2022.0	41.0	1.0	2.0	0.0	1.0	50.0	0.0
0413601	Vitamins and hormones	Vitam Horm	United States	New York	Academic Press.	1943		Annual		0083-6729	0083-6729	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/bookseries/vitamins-and-hormones	Y	0083-6729																																																yes	1950.0	2022.0	1453.0	51.0	51.0	1418.0	1.0	72.0	0.9759119064005506
0413602	Vnitr̆ní lékar̆ství	Vnitr Lek	Czech Republic	Brno	Ambit Media	1955		Monthly	1801-7592	0042-773X	0042-773X	cze	N	1965.0	Y	N	IM		Y	1801-7592																																																yes	1955.0	2022.0	9644.0	116.0	95.0	41.0	1.0	67.0	0.004251347988386562
2984868R	Voprosy kurortologii, fizioterapii, i lechebnoĭ fizicheskoĭ kultury	Vopr Kurortol Fizioter Lech Fiz Kult	Russia (Federation)	Moskva	Media Sfera	1955		Bimonthly,	2309-1355	0042-8787	0042-8787	rus	N	1965.0	Y	N	IM		Y	2309-1355																																																yes	1955.0	2022.0	6952.0	72.0	58.0	508.0	1.0	67.0	0.07307249712313003
2984870R	Voprosy pitaniia	Vopr Pitan	Russia (Federation)	Moscow	GEOTAR-Media	1932		Bimonthly		0042-8833	0042-8833	rus	N	1965.0	Y	Y	IM	http://vp.geotar.ru/en/pages/index.html?SSr=300133edbd17ffffffff27c__07e2040d111e16-545e	Y	0042-8833																																																yes	1954.0	2022.0	6823.0	74.0	56.0	452.0	1.0	68.0	0.06624651912648395
0105072	Water research	Water Res	England	Oxford	Pergamon Press.	1967		Twenty no. a year,	1879-2448	0043-1354	0043-1354	eng	N	2001.0	Y	Y	IM	https://www.sciencedirect.com/journal/water-research	Y	1879-2448																																																yes	1990.0	2023.0	15708.0	1233.0	1266.0	15706.0	1.0	33.0	0.9998726763432646
9426367	Wei sheng yan jiu = Journal of hygiene research	Wei Sheng Yan Jiu	China	Beijing Shi	Wei sheng yan jiu bian ji bu	1972		Bimonthly		1000-8020	1000-8020	chi	N	1997.0	Y	N	IM		Y	1000-8020																																																yes	1997.0	2022.0	4036.0	129.0	86.0	351.0	1.0	25.0	0.08696729435084243
8301891	West African journal of medicine	West Afr J Med	Nigeria	Lagos	West African College Of Physicians And West African College Of Surgeons	1981		Quarterly		0189-160X	0189-160X	eng	N	1989.0	Y	N	IM		Y	0189-160X																																																yes	1989.0	2022.0	2369.0	206.0	190.0	501.0	1.0	33.0	0.21148163782186577
101589164	WHO South-East Asia journal of public health	WHO South East Asia J Public Health	India	Mumbai	Wolters Kluwer Health, Medknow	2012		Quarterly	2304-5272	2224-3151	2224-3151	eng	N	2017.0	Y	Y	IM	http://www.who-seajph.org/	Y	2304-5272																																																yes	2012.0	2022.0	322.0	21.0	10.0	320.0	1.0	10.0	0.9937888198757764
9705467	Wiadomości lekarskie (Warsaw, Poland : 1960)	Wiad Lek	Poland	Konstancin Jeziorna	Aluna Publishing	1960		Monthly,	2719-342X	0043-5147	0043-5147	pol	N	1965.0	Y	N	IM		Y	2719-342X																																																yes	1960.0	2022.0	15462.0	554.0	430.0	304.0	1.0	62.0	0.01966110464364248
9607541	Windows in time	Windows Time	United States	Charlottesville, Va.	Center for Nursing Historical Inquiry, University of Virginia, School of Nursing	1993		Semiannual	2576-5221	2576-5213	2576-5213	eng	N		Y	Y	QIS	https://www.nursing.virginia.edu/nursing-history/nursing-history-newsletter/	Y	2576-5221																																																yes	1999.0	2018.0	38.0	0.0	0.0	0.0	1.0	19.0	0.0
