NlmUniqueID	MeshHeading	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid
0404371	Social Medicine					
7810150	Ambulatory Care					
7810150	General Surgery					
0416650	Psychoanalysis					
0404372	Mental Disorders					
0404372	Neurology					
0404372	Psychological Tests					
7900363	Dentistry					
7503663	Societies, Dental					
20540340R	Gynecology					
20540340R	Obstetrics					
0413562	Gynecology					
0413562	Obstetrics					
20540360R	Gynecology					
20540360R	Obstetrics					
20540380R	Hematology					
0404373	Hematology					
20540400R	Hematology					
9507473	Occupational Diseases					
9507473	Occupational Exposure					
9507473	Occupational Health					
9507473	Occupational Medicine					
0150531	Occupational Diseases					
0150531	Occupational Exposure					
0150531	Occupational Health					
0150531	Occupational Medicine					
20540430R	Aerospace Medicine					
20540440R	Cuba					
20540440R	Public Health					
20540480R	Sanitation					
20540470R	Nursing					
9212437	Environmental Health					
9212437	Medicine					
9212437	Public Health					
20610090R	Health Education					
20610090R	Public Health					
9424773	Community Mental Health Services					
9424773	Psychiatry					
9216153	Public Health					
0404374	Public Health					
20610100R	Public Health					
9014566	Medicine					
9014566	Nursing					
0204544	Medicine					
100897261	Medicine					
100897261	Science					
0420551	Medicine					
9440156	Environment	yes	12.0	yes	yes	yes
9440156	Environmental Pollutants	yes	12.0	yes	yes	yes
9440156	Structure-Activity Relationship	yes	12.0	yes	yes	yes
8500778	Granuloma					
8500778	Sarcoidosis					
9610928	Granuloma					
9610928	Lung Diseases, Interstitial					
9610928	Sarcoidosis					
9610928	Vasculitis					
9516979	Gastrointestinal Diseases	yes	0.0	yes		
9436968	Kidney Diseases	yes	0.0	yes		
9436968	Kidney Transplantation	yes	0.0	yes		
7909441	Medicine					
20610680R	Child Guidance					
0025770	Medicine					
17040190R	Digestive System					
15430350R	Medicine					
0414147	Medicine					
0414150	Medicine					
21830700R	Radiation Effects					
0412023	Medicine					
0371617	Microscopy, Electron, Scanning					
0342230	Hearing					
0342230	Hearing Disorders					
0325221	Deafness					
0325221	Hearing					
9708377	Cardiovascular Diseases	yes	0.0	yes		
9711058	Cardiovascular Diseases					
8804206	Nursing	yes	12.0	yes	yes	yes
8804206	Therapeutics	yes	12.0	yes	yes	yes
0404375	Research	yes	12.0	yes	yes	yes
2984789R	Clinical Laboratory Techniques					
0270023	Dentistry					
0060105	Gastroenterology	yes	12.0	yes	yes	yes
0437034	Gastroenterology					
0404507	Hematology					
0104315	Hematology					
0323767	Allergy and Immunology	yes	12.0	yes	yes	yes
7501626	Allergy and Immunology					
0215333	Communicable Diseases					
0251025	Communicable Diseases					
9111504	Athletic Injuries	yes	12.0	yes	yes	yes
9111504	Sports	yes	12.0	yes	yes	yes
9111504	Sports Medicine	yes	12.0	yes	yes	yes
9502210	Occupational Therapy	yes	12.0	yes	yes	yes
101520867	Pain	yes	12.0	yes	yes	yes
101520867	Pain Management	yes	12.0	yes	yes	yes
101520867	Palliative Care	yes	12.0	yes	yes	yes
0121375	Surgery, Plastic					
8707869	Hand					
8707869	Surgery, Plastic					
9204339	Hand					
9204339	Surgery, Plastic					
0112055	Surgery, Plastic					
8510679	Primary Health Care	yes	0.0	yes		
8812233	Primary Health Care					
0404510	Psychology	yes	12.0	yes	yes	yes
100883503	Finland	yes	0.0	yes	yes	yes
100883503	Iceland	yes	0.0	yes	yes	yes
100883503	Public Health	yes	0.0	yes	yes	yes
100883503	Scandinavian and Nordic Countries	yes	0.0	yes	yes	yes
100883503	Social Medicine	yes	0.0	yes	yes	yes
100883504	Finland					
100883504	Iceland					
100883504	Public Health					
100883504	Scandinavian and Nordic Countries					
100883504	Social Medicine					
0212503	Rehabilitation					
0254404	Rehabilitation					
0055427	Respiratory Tract Diseases					
0055427	Thoracic Diseases					
0057161	Respiratory Tract Diseases					
0057161	Thoracic Diseases					
0321213	Arthritis	yes	12.0	yes	yes	yes
0321213	Rheumatic Diseases	yes	12.0	yes	yes	yes
0400360	Arthritis					
0400360	Rheumatic Diseases					
0365610	Social Medicine					
0412776	Social Medicine					
101144297	General Surgery	yes	0.0	yes		
101144297	Surgical Procedures, Operative	yes	0.0	yes		
0121343	Cardiovascular Diseases					
0121343	Thoracic Diseases					
0265737	Cardiovascular Surgical Procedures					
0265737	Thoracic Surgery					
101477511	Emergency Medicine	yes	0.0	yes		
101477511	Wounds and Injuries	yes	0.0	yes		
101587186	Urogenital Neoplasms	yes	12.0	yes	yes	yes
101587186	Urologic Diseases	yes	12.0	yes	yes	yes
101587186	Urologic Surgical Procedures	yes	12.0	yes	yes	yes
0114501	Nephrosis					
0114501	Urology					
0153034	Kidney Diseases					
0153034	Urology					
7511540	Environmental Health	yes	0.0	yes		
7511540	Occupational Health Services	yes	0.0	yes		
7511540	Occupational Medicine	yes	0.0	yes		
7903371	Microscopy, Electron, Scanning	yes	0.0	yes		
7903371	Optics and Photonics	yes	0.0	yes		
8704616	Microscopy					
8704616	Microscopy, Electron, Scanning					
8710881	Microscopy					
8710881	Microscopy, Electron, Scanning					
7601982	Dentistry					
7704025	Dental Assistants					
7704025	Dental Care					
7704025	Health Education, Dental					
7704025	New Zealand					
7704025	School Dentistry					
7514117	Health Education					
7514117	School Health Services					
8709011	Nursing					
101743576	Psychology, Educational	yes	0.0	yes	yes	yes
9102245	Psychology, Educational					
20620140R	Mental Disorders					
0236760	Schizophrenia	yes	12.0	yes	yes	yes
8804207	Schizophrenia	yes	12.0	yes	yes	yes
8906258	Pain	yes	12.0	yes	yes	yes
100956395	Schools, Nursing					
0423430	Public Health					
0222673	Neurology					
7507514	Hygiene					
7507514	Sanitation					
7704350	Accidents, Occupational					
7704350	Occupational Medicine					
7704350	Preventive Medicine					
8103175	Accidents, Occupational					
8103175	Ergonomics					
8103175	Occupational Medicine					
8103175	Preventive Medicine					
7613213	Medicine					
7613213	Pharmacy					
7613213	Therapeutics					
8709012	Neurology					
8709012	Neurosurgery					
8709012	Psychiatry					
20630130R	Neurology					
20630130R	Psychiatry					
8503709	Neurology					
8503709	Psychiatry					
0424247	Veterinary Medicine					
0026222	Nursing					
7513041	Drug Industry					
7513041	Pharmacy					
20630160R	Midwifery					
8007256	Insurance, Health					
8007256	Social Welfare					
8007256	Switzerland					
27410490R	Dentists					
27410490R	Hospitals					
27410490R	Medicine					
27410490R	Pharmacists					
27410490R	Physicians					
27410490R	Switzerland					
0404401	Medicine					
7708316	Medicine					
8709597	Dentistry					
8709597	Mouth Diseases					
8402985	Dentistry					
8402985	Mouth Diseases					
20630170R	Optometry					
8403202	Medicine					
20630410R	Homeopathy					
9431737	Athletic Injuries					
9431737	Physical Education and Training					
9431737	Sports Medicine					
20630440R	Pathology					
0316747	Psychology					
0316747	Psychology, Applied					
2984794R	Physical Education and Training					
2984794R	Sports Medicine					
20630470R	Respiratory System					
20630470R	Tuberculosis					
20630460R	Tuberculosis					
20630490R	Dental Materials					
20630490R	Surgery, Oral					
20630140R	Chemistry					
0045677	Nursing					
101653440	Biological Science Disciplines	yes	0.0	yes		
101146039	Aging					
0404400	Science					
0404400	Technology					
0243617	Medicine					
8709014	Canada					
8709014	History of Medicine					
8709014	Science					
8709014	Technology					
8913082	Biology					
8913082	Chemistry					
8913082	Science					
9611809	Biological Science Disciplines					
101529880	Biological Science Disciplines	yes	12.0	yes	yes	yes
8904113	Science	yes	0.0	yes	yes	yes
101640192	Data Collection	yes	0.0	yes		
101640192	Data Mining	yes	0.0	yes		
101640192	Information Storage and Retrieval	yes	0.0	yes		
101775189	Diabetes Mellitus	yes	0.0	yes	yes	yes
9516228	Engineering	yes	12.0	yes	yes	yes
9516228	Ethics	yes	12.0	yes	yes	yes
9516228	Ethics, Professional	yes	12.0	yes	yes	yes
9516228	Research	yes	12.0	yes	yes	yes
9516228	Science	yes	12.0	yes	yes	yes
20640150R	Genetics					
20640100R	Science					
20640100R	Technology					
101688624	Immune System Diseases	yes	0.0	yes		
101688624	Immune System Phenomena	yes	0.0	yes		
9508563	Forensic Medicine	yes	12.0	yes	yes	yes
9508563	Jurisprudence	yes	12.0	yes	yes	yes
20640160R	Medicine					
7510997	Ethics					
7510997	Medicine					
7510997	Science					
20640110R	Medicine					
20640290R	Science					
0176400	Science					
0177067	Science					
8503185	Nursing					
8503185	Spinal Cord Injuries					
0026251	Pharmacology					
101275423	Pharmaceutical Preparations					
101275423	Substance-Related Disorders					
7501234	Medicine					
7501234	Societies, Medical					
7501234	Wales					
9427128	Societies, Scientific					
0411361	Research	yes	0.0	yes		
0411361	Science	yes	0.0	yes		
0232536	Research					
0232536	Science					
0411362	Research					
0411362	Science					
1300065	Dentistry					
1300065	Research					
101563288	Natural Science Disciplines	yes	0.0	yes		
17720270R	Public Health					
0234153	Leprosy					
0234153	Neoplasms					
0234153	Tuberculosis					
20640080R	Science					
101733136	Robotics	yes	0.0	yes		
101465400	Signal Transduction	yes	0.0	yes		
8209876	Science					
8209875	Biology					
8209875	Chemistry					
8209875	Science					
100964423	Signal Transduction					
20640115R	Science					
20640070R	Science					
20640070R	Technology					
20640320R	Temperance					
0330500	Environment	yes	12.0	yes	yes	yes
0330500	Environmental Health	yes	12.0	yes	yes	yes
0330500	Research	yes	12.0	yes	yes	yes
101505086	Translational Medical Research	yes	0.0	yes		
0404511	Science	yes	0.0	yes		
0026247	Science					
0404513	Science					
101131163	Biological Science Disciplines	yes	0.0	yes		
101131163	Environmental Medicine	yes	0.0	yes		
101131163	Medicine	yes	0.0	yes		
20640390R	Medicine					
20640390R	Research					
2983335R	Medicine	yes	0.0	yes	yes	yes
2984844R	Reproductive Medicine					
0124043	Medicine					
0124043	Pharmacy					
9424804	Chromatography					
9424804	Electrophoresis					
20710020R	Tuberculosis					
20710060R	Medicine					
101308820	Biology					
101308820	Research					
9002049	Calcium					
9002049	Glycerides					
9002049	Nucleotides, Cyclic					
9002049	Phosphoproteins					
9002049	Sugar Phosphates					
8704074	Ethics, Medical					
8704074	Philosophy, Medical					
8704074	Religion and Medicine					
0421526	Accident Prevention					
0421526	Occupational Medicine					
101531524	Perception					
101531524	Perceptual Disorders					
101531524	Vision, Ocular					
0413564	Biochemistry					
0413745	Orthopedics					
9213446	Delivery of Health Care					
9213446	Nursing					
9213446	Nursing Care					
0413565	Psychiatry					
0413746	Psychiatry					
9801787	Mental Disorders					
9801787	Nervous System Diseases					
20710390R	Biochemistry					
20710390R	Biophysics					
9306979	Epilepsy	yes	12.0	yes	yes	yes
9306979	Seizures	yes	12.0	yes	yes	yes
8912502	Neoplasms					
20710490R	Dentistry					
9410059	Medicine					
0415603	Therapeutics					
20710590R	Therapeutics					
20710710R	Medicine					
0404404	Medicine					
1272005	Medicine					
1272005	Social Medicine					
20710630R	Medicine					
20710630R	Social Medicine					
0205463	Therapeutics					
9610769	Medicine	yes	12.0	yes	yes	yes
9610769	Rural Health	yes	12.0	yes	yes	yes
9610769	Spain	yes	12.0	yes	yes	yes
8508464	Adolescent Medicine					
1306053	Arthritis	yes	12.0	yes	yes	yes
1306053	Rheumatic Diseases	yes	12.0	yes	yes	yes
9100390	Arthroplasty					
9010218	Neoplasms	yes	12.0	yes	yes	yes
9807630	Anesthesia	yes	0.0	yes	yes	yes
9807630	Anesthetics	yes	0.0	yes	yes	yes
9807630	Cardiovascular Surgical Procedures	yes	0.0	yes	yes	yes
9807630	Thoracic Surgical Procedures	yes	0.0	yes	yes	yes
9007587	Cells					
9607332	Cells	yes	12.0	yes	yes	yes
9607332	Developmental Biology	yes	12.0	yes	yes	yes
9604647	Mental Disorders					
9604647	Nervous System Diseases					
9617260	Skin Diseases					
9012406	Dental Prophylaxis					
8211646	Dermatology					
8502262	Diagnosis	yes	12.0	yes	yes	yes
8502262	Pathology	yes	12.0	yes	yes	yes
8502262	Pathology, Surgical	yes	12.0	yes	yes	yes
8911629	Dialysis	yes	12.0	yes	yes	yes
8911629	Renal Dialysis	yes	12.0	yes	yes	yes
0437157	Drug Therapy					
101240003	Fetal Diseases	yes	12.0	yes	yes	yes
101240003	Infant Care	yes	12.0	yes	yes	yes
101240003	Infant, Newborn, Diseases	yes	12.0	yes	yes	yes
9100391	Gastrointestinal Diseases					
0404514	Hematology	yes	12.0	yes	yes	yes
9009458	Allergy and Immunology	yes	12.0	yes	yes	yes
9009458	Immunity	yes	12.0	yes	yes	yes
101308769	Allergy and Immunology	yes	12.0	yes	yes	yes
101308769	Immune System Diseases	yes	12.0	yes	yes	yes
20720040R	Medicine					
9606070	Cardiovascular Diseases					
9432584	Laparoscopy					
8110297	Liver Diseases	yes	12.0	yes	yes	yes
9717520	Athletic Injuries	yes	12.0	yes	yes	yes
9717520	Musculoskeletal Diseases	yes	12.0	yes	yes	yes
9606001	Fetal Diseases					
9606001	Infant Care					
9606001	Infant, Newborn, Diseases					
9606001	Intensive Care, Neonatal					
8110298	Nephrology	yes	12.0	yes	yes	yes
8111343	Neurology	yes	12.0	yes	yes	yes
1264464	Nuclear Medicine	yes	12.0	yes	yes	yes
9431621	Nurse Administrators					
9431621	Nursing Services					
9431621	Nursing, Supervisory					
0420432	Neoplasms	yes	12.0	yes	yes	yes
8504688	Oncology Nursing	yes	12.0	yes	yes	yes
8610759	Ophthalmology	yes	12.0	yes	yes	yes
9511978	Orthodontics					
9008093	Child					
9008093	Communicable Diseases					
9008093	Infant					
9441351	Child	yes	12.0	yes	yes	yes
9441351	Infant	yes	12.0	yes	yes	yes
9441351	Nervous System Diseases	yes	12.0	yes	yes	yes
9216162	Child	yes	12.0	yes	yes	yes
9216162	Infant	yes	12.0	yes	yes	yes
9216162	Surgical Procedures, Operative	yes	12.0	yes	yes	yes
7801132	Perinatology	yes	12.0	yes	yes	yes
9206988	Operating Room Nursing					
0235734	Psychiatry					
9202882	Neoplasms	yes	12.0	yes	yes	yes
18650060R	Medicine					
18650060R	Pharmaceutical Preparations					
8308354	Endocrinology					
8308354	Reproduction					
100909394	Reproductive Medicine	yes	12.0	yes	yes	yes
9431858	Critical Care	yes	12.0	yes	yes	yes
9431858	Respiratory System	yes	12.0	yes	yes	yes
9431858	Respiratory Tract Diseases	yes	12.0	yes	yes	yes
8700961	Respiratory Tract Diseases					
0053252	Radiography	yes	12.0	yes	yes	yes
8405117	Language Disorders	yes	12.0	yes	yes	yes
8405117	Speech Disorders	yes	12.0	yes	yes	yes
8503713	Neoplasms					
8917640	Cardiovascular Surgical Procedures	yes	12.0	yes	yes	yes
8917640	Thoracic Surgery	yes	12.0	yes	yes	yes
9815944	Cardiac Surgical Procedures	yes	12.0	yes	yes	yes
9815944	Child	yes	12.0	yes	yes	yes
9815944	Heart Defects, Congenital	yes	12.0	yes	yes	yes
9815944	Infant	yes	12.0	yes	yes	yes
0431155	Hemostasis	yes	12.0	yes	yes	yes
0431155	Thrombosis	yes	12.0	yes	yes	yes
8504689	Magnetic Resonance Imaging	yes	12.0	yes	yes	yes
8504689	Tomography, X-Ray Computed	yes	12.0	yes	yes	yes
8504689	Ultrasonography	yes	12.0	yes	yes	yes
8306110	Urology					
9514993	Urologic Neoplasms					
100940307	Vascular Diseases					
8809602	Vascular Surgical Procedures	yes	12.0	yes	yes	yes
8610760	Animals, Domestic					
8610760	Veterinary Medicine					
