NlmUniqueID	BroadJournalHeading	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	DOAJ_Seal	DOAJ	Reverse_Flip	flipped_embargo	flipped_access_model	flipped_born_oa
9314590	Biomedical Engineering	yes	0.0	yes	yes	yes						
9314590	Health Services	yes	0.0	yes	yes	yes						
9314590	Technology	yes	0.0	yes	yes	yes						
9712382	Health Services Research											
9712382	Technology											
100883490	Health Services Research											
100883490	Technology											
9507612	Health Services											
9507612	Medical Informatics											
100959949	Health Services	yes	0.0	yes	yes	yes						
100959949	Medical Informatics	yes	0.0	yes	yes	yes						
9601797	Health Services											
9601797	Medical Informatics											
9505215	Health Services											
9505215	Medical Informatics											
9617314	Health Services											
9617314	Medical Informatics											
0417351	Dentistry											
21130130R	Dentistry											
9609310	Medicine											
9102869	Nursing											
2984818R	Therapeutics						No	yes				
8100917	Neoplasms											
8100917	Teratology											
0153257	Teratology											
2984170R	Chemistry											
2984819R	Chemistry											
7503683	Dentistry											
2984821R	Dentistry											
8214622	Cardiology											
0051012	Medicine											
0436240	Nursing											
2984820R	Biochemistry											
2984820R	Pathology											
2984820R	Physiology											
9878386	Hospitals											
7605750	Nursing											
0145600	Genetics	yes	12.0	yes	yes	yes						
101570881	Biology											
101224383	Biology											
101224383	Medicine											
8405140	Ethics											
9805378	Ethics	yes	12.0	yes	yes	yes						
0256422	Genetics, Medical	yes	12.0	yes	yes	yes						
0256422	Reproductive Medicine	yes	12.0	yes	yes	yes						
9708216	Biology	yes	12.0	yes	yes	yes						
101316343	Cardiology	yes	0.0	yes			No	yes				
101316343	Therapeutics	yes	0.0	yes			No	yes				
101316343	Vascular Diseases	yes	0.0	yes			No	yes				
101316317	Pulmonary Medicine	yes	0.0	yes			No	yes				
101316317	Therapeutics	yes	0.0	yes			No	yes				
9706703	Hematology											
101181252	Hematology	yes	6.0	yes								
101538870	Drug Therapy	yes	0.0	yes	yes	yes						
101538870	Therapeutics	yes	0.0	yes	yes	yes						
7909660	Drug Therapy	yes	12.0	yes	yes	yes						
0413576	Medicine											
8706535	Therapeutics											
101543518	Physiology	yes	0.0	yes	yes	yes						
101543518	Therapeutics	yes	0.0	yes	yes	yes						
9421528	Allergy and Immunology											
101597411	Medicine	yes	12.0	yes	yes	yes						
101597411	Therapeutics	yes	12.0	yes	yes	yes						
0407224	Therapeutics	yes			yes	yes						
101552395	Diagnostic Imaging	yes	0.0	yes			No	yes				
101552395	Molecular Biology	yes	0.0	yes			No	yes				
101552395	Nanotechnology	yes	0.0	yes			No	yes				
101552395	Therapeutics	yes	0.0	yes			No	yes				
0415606	Pharmacology											
0420544	Therapeutics	yes	12.0	yes	yes	yes						
21140380R	History of Medicine											
21140380R	Pharmacy											
0421510	Reproductive Medicine	yes	12.0	yes	yes	yes						
0421510	Veterinary Medicine	yes	12.0	yes	yes	yes						
101531441	Neoplasms	yes	0.0	yes			No	yes				
101531441	Pulmonary Medicine	yes	0.0	yes			No	yes				
7903387	Cardiology	yes	12.0	yes	yes	yes						
7903387	General Surgery	yes	12.0	yes	yes	yes						
7903387	Pulmonary Medicine	yes	12.0	yes	yes	yes						
7903387	Vascular Diseases	yes	12.0	yes	yes	yes						
101198195	General Surgery	yes	12.0	yes	yes	yes						
101198195	Pulmonary Medicine	yes	12.0	yes	yes	yes						
0417353	Pulmonary Medicine	yes	0.0	yes	yes	yes						
0404412	Cardiology											
0404412	General Surgery											
0404412	Pulmonary Medicine											
7706134	Cardiology											
7706134	General Surgery											
7706134	Pulmonary Medicine											
7608420	Cardiology											
7608420	Hematology											
8106633	Cardiology											
8106633	Hematology											
7608063	Hematology	yes	12.0	yes	yes	yes						
7608063	Vascular Diseases	yes	12.0	yes	yes	yes						
0326377	Vascular Diseases	yes	12.0	yes	yes	yes						
8309239	Vascular Diseases											
8009032	Allergy and Immunology											
9104317	Endocrinology											
9100266	Endocrinology											
21210020R	Dentistry											
101522599	Communicable Diseases	yes	12.0	yes	yes	yes						
101522599	Parasitology	yes	12.0	yes	yes	yes						
9875640	Dentistry											
7610665	Nursing											
7708470	Nursing											
0413423	Medicine	yes	0.0	yes			No	yes				
7503930	Dentistry											
0421367	Nursing											
9603908	Nursing											
7501042	Veterinary Medicine											
9715779	Veterinary Medicine	yes	12.0	yes	yes	yes						
9717383	Veterinary Medicine	yes	12.0	yes	yes	yes						
9012743	Veterinary Medicine											
0404413	Reproductive Medicine											
0404413	Veterinary Medicine											
8411420	Nursing											
0031550	Veterinary Medicine											
0404414	Gastroenterology											
8210346	Geriatrics											
7704039	Pediatrics											
0423731	Psychiatry											
0413002	Public Health											
7505126	Nursing											
7809746	Nursing											
9877130	Medicine											
101166310	Cardiology											
101166310	Vascular Diseases											
0414152	Medicine											
0331072	Allergy and Immunology											
101601065	Histology	yes	12.0	yes	yes	yes						
101601065	Physiology	yes	12.0	yes	yes	yes						
0214745	Cell Biology	yes	12.0	yes	yes	yes						
0214745	Histology	yes	12.0	yes	yes	yes						
9505538	Biotechnology											
9505538	Histology											
101466659	Biotechnology	yes	0.0	yes	yes	yes						
101466659	Histology	yes	0.0	yes	yes	yes						
101466660	Biotechnology	yes	0.0	yes	yes	yes						
101466660	Histology	yes	0.0	yes	yes	yes						
101466663	Biotechnology	yes	0.0	yes	yes	yes						
101466663	Histology	yes	0.0	yes	yes	yes						
1305601	Biology											
1305601	Biomedical Engineering											
1305601	Medicine											
8907535	Dentistry											
9209612	Substance-Related Disorders	yes	0.0	yes	yes	yes						
9012957	Dentistry											
7911719	General Surgery											
7911719	Nursing											
9606921	General Surgery											
9606921	Nursing											
0417355	Medicine											
7704186	Medicine											
0417356	Medicine											
0165447	Dentistry											
101671170	Diagnostic Imaging	yes	0.0	yes			No	yes				
101560274	Acquired Immunodeficiency Syndrome											
101560274	Virology											
7906353	Nursing											
101506764	Psychology	yes			yes	yes						
101465592	Veterinary Medicine	yes	12.0	yes	yes	yes						
0432204	Chemistry											
101691301	Chemistry											
7906354	Emergency Medicine											
7509107	Health Services											
100954650	Acquired Immunodeficiency Syndrome											
8913523	Diagnostic Imaging	yes	12.0	yes	yes	yes						
9515174	Physical and Rehabilitation Medicine	yes			yes	yes						
9515174	Traumatology	yes			yes	yes						
9439750	Physical and Rehabilitation Medicine	yes	12.0	yes	yes	yes						
9439750	Vascular Diseases	yes	12.0	yes	yes	yes						
7511829	Pulmonary Medicine											
0417357	Pulmonary Medicine											
101180799	Jurisprudence											
9309086	Physical and Rehabilitation Medicine						No	yes				
9309086	Social Sciences						No	yes				
9309086	Traumatology						No	yes				
101122696	Toxicology											
0416575	Pharmacology	yes	12.0	yes	yes	yes						
0416575	Toxicology	yes	12.0	yes	yes	yes						
7901212	Toxicology											
8712158	Toxicology	yes	12.0	yes	yes	yes						
8602702	Occupational Medicine	yes	0.0	yes	yes	yes						
8602702	Toxicology	yes	0.0	yes	yes	yes						
7709027	Toxicology	yes	12.0	yes	yes	yes						
101134521	Toxicology	yes	12.0	yes	yes	yes						
7905907	Pathology	yes	0.0	yes	yes	yes						
7905907	Toxicology	yes	0.0	yes	yes	yes						
101162874	Toxicology											
9805461	Toxicology	yes	12.0	yes	yes	yes						
0361055	Toxicology	yes	12.0	yes	yes	yes						
1307333	Toxicology	yes	12.0	yes	yes	yes						
101530765	Toxicology	yes	0.0	yes			No	yes				
7507618	Physiology											
7709028	Public Health											
9427271	Epidemiology											
9427271	Microbiology											
7507641	Public Health											
8509522	Anatomy											
7503687	Anatomy											
101161177	Health Services Research											
8612916	Education											
8612916	Nursing											
100939340	Physiology	yes	12.0	yes	yes	yes						
101144385	Traumatology	yes	12.0	yes	yes	yes						
0414174	Physical and Rehabilitation Medicine											
0414174	Psychiatry											
9316679	Medicine											
7506085	Ophthalmology											
7506085	Otolaryngology											
7506098	Urology											
7507559	Physical and Rehabilitation Medicine											
7506104	Diagnostic Imaging											
7506105	Neurology											
7506106	Ophthalmology											
7506088	Transplantation											
7506109	Medicine											
7506111	Medicine											
7506112	Ophthalmology											
7513095	Dentistry											
7513095	Orthodontics											
7506092	Ophthalmology											
7506092	Otolaryngology											
7704718	Dentistry											
7506117	Science											
7506118	Medicine											
7506119	Gynecology											
7506119	Obstetrics											
7506121	Science											
24710250R	Nursing											
8113204	Ophthalmology											
7506123	Ophthalmology											
7506124	Ophthalmology											
0200570	Ophthalmology											
7506093	Ophthalmology											
7506093	Otolaryngology											
7506125	Gynecology											
7506125	Obstetrics											
7506126	Ophthalmology											
7506126	Otolaryngology											
21010640R	Dentistry											
7506129	Public Health	yes	12.0	yes	yes	yes						
7506129	Tropical Medicine	yes	12.0	yes	yes	yes						
7506130	Occupational Medicine											
7610672	Dermatology											
7610672	Sexually Transmitted Diseases											
7506084	History of Medicine											
101319538	Veterinary Medicine	yes	12.0	yes	yes	yes						
101530967	Molecular Biology	yes	12.0	yes	yes	yes						
9708119	Psychiatry	yes	0.0	yes	yes	yes						
101095653	Hematology	yes	12.0	yes	yes	yes						
9423846	Hematology	yes	12.0	yes	yes	yes						
9301182	Hematology	yes	12.0	yes	yes	yes						
8709027	Hematology	yes	12.0	yes	yes	yes						
0417360	Hematology	yes	12.0	yes	yes	yes						
0155412	Hematology											
9209120	Molecular Biology	yes	12.0	yes	yes	yes						
101554668	Behavioral Sciences	yes	0.0	yes	yes	yes						
101554668	Medicine	yes	0.0	yes	yes	yes						
101554668	Public Health	yes	0.0	yes	yes	yes						
101591861	Neurology	yes	0.0	yes			Yes	yes				
101562664	Psychiatry	yes	0.0	yes			No	yes				
101280339	Clinical Laboratory Techniques	yes	12.0	yes	yes	yes						
101280339	Medicine	yes	12.0	yes	yes	yes						
101517297	Brain	yes	12.0	yes	yes	yes						
101517297	Vascular Diseases	yes	12.0	yes	yes	yes						
101595919	Biomedical Engineering	yes	0.0	yes			No	yes				
101595919	Ophthalmology	yes	0.0	yes			No	yes				
9309923	Allergy and Immunology	yes	12.0	yes	yes	yes						
9309923	Transplantation	yes	12.0	yes	yes	yes						
100883688	Transplantation	yes	12.0	yes	yes	yes						
8908516	Transplantation	yes	0.0	yes			Yes	yes				
101774629	Hematology	yes	12.0	yes	yes	yes						
101774629	Transplantation	yes	12.0	yes	yes	yes						
0243532	Transplantation	yes	12.0	yes	yes	yes						
0215244	Allergy and Immunology											
0215244	Transplantation											
8804364	Transplantation	yes	12.0	yes	yes	yes						
9210307	Transplantation											
0132144	Transplantation	yes	12.0	yes	yes	yes						
100890578	Traumatology	yes	0.0	yes	yes	yes						
101230758	Communicable Diseases	yes	12.0	yes	yes	yes						
101132977	Endocrinology											
101154157	Drug Therapy											
101196148	Pulmonary Medicine											
9507417	Acquired Immunodeficiency Syndrome											
9507417	Therapeutics											
100891076	Acquired Immunodeficiency Syndrome											
100891076	Therapeutics											
100955338	Botany	yes	12.0	yes	yes	yes						
101569493	Neurology	yes	0.0	yes			Yes	yes				
9709254	Audiology											
7610674	Biochemistry											
8310903	Biotechnology	yes	12.0	yes	yes	yes						
101665956	Neoplasms	yes	12.0	yes	yes	yes						
9108337	Cardiology	yes	12.0	yes	yes	yes						
9108337	Vascular Diseases	yes	12.0	yes	yes	yes						
9200566	Cell Biology	yes	12.0	yes	yes	yes						
9708669	Psychology	yes	12.0	yes	yes	yes						
8805125	Environmental Health	yes	12.0	yes	yes	yes						
9001516	Endocrinology	yes	12.0	yes	yes	yes						
9001516	Metabolism	yes	12.0	yes	yes	yes						
8507085	Genetics	yes	12.0	yes	yes	yes						
9206683	Ethics											
9206683	Health Services											
9206683	Jurisprudence											
9206683	Nursing											
101635698	Audiology	yes	0.0	yes			No	yes				
100966032	Allergy and Immunology	yes	12.0	yes	yes	yes						
9310916	Microbiology	yes	12.0	yes	yes	yes						
100966035	Molecular Biology	yes	12.0	yes	yes	yes						
7808616	Neurology	yes	12.0	yes	yes	yes						
101613233	Neurology	yes	12.0	yes	yes	yes						
100966034	Parasitology	yes	12.0	yes	yes	yes						
7906158	Pharmacology	yes	12.0	yes	yes	yes						
9890299	Botany	yes	12.0	yes	yes	yes						
101610695	Psychiatry						No	yes				
8409547	Clinical Laboratory Techniques											
8409547	Dentistry											
101263253	Medicine	yes	0.0	yes			Yes	yes				
101263253	Therapeutics	yes	0.0	yes			Yes	yes				
0417362	Medicine											
0404556	Dentistry											
9875641	Dentistry											
1277355	Tropical Medicine	yes	12.0	yes	yes	yes						
1277355	Veterinary Medicine	yes	12.0	yes	yes	yes						
8507086	Parasitology											
8507086	Tropical Medicine											
0410477	Tropical Medicine											
1301706	Tropical Medicine	yes	0.0	yes	yes	yes						
8107122	Gastroenterology											
8107122	Tropical Medicine											
0376231	Tropical Medicine											
9610576	Public Health	yes	12.0	yes	yes	yes						
9610576	Tropical Medicine	yes	12.0	yes	yes	yes						
8503728	Parasitology											
8503728	Tropical Medicine											
0423216	Parasitology											
0423216	Tropical Medicine											
21330020R	Hospitals											
0101671	Genetics											
0417363	Cell Biology											
